review_target_id,penginapan_id,name,property_type,latitude,longitude,overall_rating,reviews_existing,review_confidence_label,review_scrape_priority,data_quality_score,has_final_child_listing,final_child_count,name_looks_detail_listing,target_review_note,google_maps_search_query,google_maps_search_url,source_dataset,flag_group,flag_reason,suggested_action,split_status,split_reason,manual_decision,manual_note,parent_candidate_id,parent_candidate_name,parent_candidate_property_type,parent_candidate_distance_km,parent_candidate_name_ratio,parent_candidate_token_score,parent_candidate_score,audit_recommendation,audit_reason
PHREV-20260605-0615,LODGE-01028,Rumah Lereng Bandung - Double Room with Garden View,vacation_rental,-6.8979,107.732,5,8,low_review_confidence,low_review_confidence,1.0,False,0,True,check_name_match_first,"Rumah Lereng Bandung - Double Room with Garden View -6.8979,107.732",https://www.google.com/maps/search/?api=1&query=Rumah%20Lereng%20Bandung%20-%20Double%20Room%20with%20Garden%20View%20-6.8979%2C107.732,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,review_other_detail_name,"Kena flag detail-name, tetapi polanya tidak masuk kelompok utama.",cek_manual_ringan,needs_review,Nama masih abu-abu; perlu audit parent/child sebelum scraping.,,,LODGE-01089,d'primahotel Bandung,hotel,15.0475,0.65,0.25,0.38,candidate_standalone_or_unclear,Belum ada kandidat parent yang cukup kuat dari data saat ini.
PHREV-20260605-0682,LODGE-01313,Rumah Lereng Bandung - Double Room with Mountain View,vacation_rental,-6.8979,107.732,5,16,low_review_confidence,low_review_confidence,0.9,False,0,True,check_name_match_first,"Rumah Lereng Bandung - Double Room with Mountain View -6.8979,107.732",https://www.google.com/maps/search/?api=1&query=Rumah%20Lereng%20Bandung%20-%20Double%20Room%20with%20Mountain%20View%20-6.8979%2C107.732,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,review_other_detail_name,"Kena flag detail-name, tetapi polanya tidak masuk kelompok utama.",cek_manual_ringan,needs_review,Nama masih abu-abu; perlu audit parent/child sebelum scraping.,,,LODGE-01089,d'primahotel Bandung,hotel,15.0475,0.65,0.25,0.38,candidate_standalone_or_unclear,Belum ada kandidat parent yang cukup kuat dari data saat ini.
PHREV-20260605-1008,LODGE-00352,"Casa Indigo 3-bedroom house in Kota Baru Parahyangan, Bandung with Swimming Pool",vacation_rental,-6.8757,107.4727,,,missing_review_confidence,missing_rating_or_review,0.6,False,0,True,check_name_match_first,"Casa Indigo 3-bedroom house in Kota Baru Parahyangan, Bandung with Swimming Pool -6.8757,107.4727",https://www.google.com/maps/search/?api=1&query=Casa%20Indigo%203-bedroom%20house%20in%20Kota%20Baru%20Parahyangan%2C%20Bandung%20with%20Swimming%20Pool%20-6.8757%2C107.4727,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,review_villa_or_house_unit,"Bisa properti sewa utuh, tapi perlu cek match Google Maps.",cek_manual_atau_batch_test,needs_review,Nama masih abu-abu; perlu audit parent/child sebelum scraping.,,,LODGE-00064,Hotel Neo Kota Baru Parahyangan,hotel,2.9618,0.5814,0.3333,0.3783,candidate_standalone_or_unclear,Belum ada kandidat parent yang cukup kuat dari data saat ini.
PHREV-20260605-1191,LODGE-00486,Nimo Tea Resort - Standard Villa,villa,-7.2196,107.5778,,,missing_review_confidence,missing_rating_or_review,0.7,False,0,True,check_name_match_first,"Nimo Tea Resort - Standard Villa -7.2196,107.5778",https://www.google.com/maps/search/?api=1&query=Nimo%20Tea%20Resort%20-%20Standard%20Villa%20-7.2196%2C107.5778,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,review_villa_or_house_unit,"Bisa properti sewa utuh, tapi perlu cek match Google Maps.",cek_manual_atau_batch_test,needs_review,Nama masih abu-abu; perlu audit parent/child sebelum scraping.,,,LODGE-00708,Patuha Resort,vacation_rental,20.9094,0.6429,0.25,0.3768,candidate_standalone_or_unclear,Belum ada kandidat parent yang cukup kuat dari data saat ini.
PHREV-20260605-0829,LODGE-00474,Nimo Tea Resort - Villa,villa,-7.2196,107.5778,3.95,89,medium_review_confidence,medium_review_confidence,0.9,False,0,True,check_name_match_first,"Nimo Tea Resort - Villa -7.2196,107.5778",https://www.google.com/maps/search/?api=1&query=Nimo%20Tea%20Resort%20-%20Villa%20-7.2196%2C107.5778,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,review_villa_or_house_unit,"Bisa properti sewa utuh, tapi perlu cek match Google Maps.",cek_manual_atau_batch_test,needs_review,Nama masih abu-abu; perlu audit parent/child sebelum scraping.,,,LODGE-00708,Patuha Resort,vacation_rental,20.9094,0.6429,0.25,0.3768,candidate_standalone_or_unclear,Belum ada kandidat parent yang cukup kuat dari data saat ini.
PHREV-20260605-1385,LODGE-00593,Urbanview Alza by RedDoorz - Villa,villa,-6.8196,107.1371,,,missing_review_confidence,missing_rating_or_review,0.8,False,0,True,check_name_match_first,"Urbanview Alza by RedDoorz - Villa -6.8196,107.1371",https://www.google.com/maps/search/?api=1&query=Urbanview%20Alza%20by%20RedDoorz%20-%20Villa%20-6.8196%2C107.1371,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,review_villa_or_house_unit,"Bisa properti sewa utuh, tapi perlu cek match Google Maps.",cek_manual_atau_batch_test,needs_review,Nama masih abu-abu; perlu audit parent/child sebelum scraping.,,,LODGE-01064,Urbanview Hotel Bartu Moh Toha Bandung by RedDoorz,hotel,53.8852,0.6316,0.25,0.3717,candidate_standalone_or_unclear,Belum ada kandidat parent yang cukup kuat dari data saat ini.
PHREV-20260605-1397,LODGE-00248,Villa Adryan Pakuhaji Bandung - Villa,villa,-6.8316,107.5377,,,missing_review_confidence,missing_rating_or_review,0.7,False,0,True,check_name_match_first,"Villa Adryan Pakuhaji Bandung - Villa -6.8316,107.5377",https://www.google.com/maps/search/?api=1&query=Villa%20Adryan%20Pakuhaji%20Bandung%20-%20Villa%20-6.8316%2C107.5377,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,review_villa_or_house_unit,"Bisa properti sewa utuh, tapi perlu cek match Google Maps.",cek_manual_atau_batch_test,needs_review,Nama masih abu-abu; perlu audit parent/child sebelum scraping.,,,LODGE-00170,Pakuhaji Highland Eco-Resort,hotel,0.554,0.4706,0.1667,0.3701,candidate_standalone_or_unclear,Belum ada kandidat parent yang cukup kuat dari data saat ini.
PHREV-20260605-0480,LODGE-00220,Ayre House-A House for Nice Family @Bandung,hotel,-6.8633468,107.5778586,5,3,low_review_confidence,low_review_confidence,0.7,False,0,True,check_name_match_first,"Ayre House-A House for Nice Family @Bandung -6.8633468,107.5778586",https://www.google.com/maps/search/?api=1&query=Ayre%20House-A%20House%20for%20Nice%20Family%20%40Bandung%20-6.8633468%2C107.5778586,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,review_other_detail_name,"Kena flag detail-name, tetapi polanya tidak masuk kelompok utama.",cek_manual_ringan,needs_review,Nama masih abu-abu; perlu audit parent/child sebelum scraping.,,,LODGE-01328,Travello Hotel Bandung,hotel,1.9718,0.5778,0.1667,0.3683,candidate_standalone_or_unclear,Belum ada kandidat parent yang cukup kuat dari data saat ini.
PHREV-20260605-1226,LODGE-00780,Perfect 3-bedroom bungalow in Ciwidey with stunning views,vacation_rental,-7.1092,107.4268,,,missing_review_confidence,missing_rating_or_review,0.6,False,0,True,check_name_match_first,"Perfect 3-bedroom bungalow in Ciwidey with stunning views -7.1092,107.4268",https://www.google.com/maps/search/?api=1&query=Perfect%203-bedroom%20bungalow%20in%20Ciwidey%20with%20stunning%20views%20-7.1092%2C107.4268,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,review_villa_or_house_unit,"Bisa properti sewa utuh, tapi perlu cek match Google Maps.",cek_manual_atau_batch_test,needs_review,Nama masih abu-abu; perlu audit parent/child sebelum scraping.,,,LODGE-00516,Villa Syariah Ciwidey Bandung Arreneuz View Kebun,villa,0.3401,0.3902,0.1111,0.3645,candidate_standalone_or_unclear,Belum ada kandidat parent yang cukup kuat dari data saat ini.
PHREV-20260605-1133,LODGE-00808,Indonesian Village Jaya - Double Room,villa,-6.8237,107.1305,,,missing_review_confidence,missing_rating_or_review,0.5,False,0,True,check_name_match_first,"Indonesian Village Jaya - Double Room -6.8237,107.1305",https://www.google.com/maps/search/?api=1&query=Indonesian%20Village%20Jaya%20-%20Double%20Room%20-6.8237%2C107.1305,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,review_other_detail_name,"Kena flag detail-name, tetapi polanya tidak masuk kelompok utama.",cek_manual_ringan,needs_review,Nama masih abu-abu; perlu audit parent/child sebelum scraping.,,,LODGE-00413,Shida Village,villa,47.2414,0.6111,0.25,0.3625,candidate_standalone_or_unclear,Belum ada kandidat parent yang cukup kuat dari data saat ini.
PHREV-20260605-0549,LODGE-01163,Platinum Dago Resort villa 15px Private Pool Bandung - Villa,villa,-6.8588,107.6533,4.3,5,low_review_confidence,low_review_confidence,0.95,False,0,True,check_name_match_first,"Platinum Dago Resort villa 15px Private Pool Bandung - Villa -6.8588,107.6533",https://www.google.com/maps/search/?api=1&query=Platinum%20Dago%20Resort%20villa%2015px%20Private%20Pool%20Bandung%20-%20Villa%20-6.8588%2C107.6533,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,review_villa_or_house_unit,"Bisa properti sewa utuh, tapi perlu cek match Google Maps.",cek_manual_atau_batch_test,needs_review,Nama masih abu-abu; perlu audit parent/child sebelum scraping.,,,LODGE-01049,The Dago Highland Resort,hotel,1.7564,0.4561,0.2857,0.3553,candidate_standalone_or_unclear,Belum ada kandidat parent yang cukup kuat dari data saat ini.
PHREV-20260605-0417,LODGE-01214,6 BR Hill View Villa with a private pool 1,villa,-6.866,107.6358,4,2,low_review_confidence,low_review_confidence,0.9,False,0,True,check_name_match_first,"6 BR Hill View Villa with a private pool 1 -6.866,107.6358",https://www.google.com/maps/search/?api=1&query=6%20BR%20Hill%20View%20Villa%20with%20a%20private%20pool%201%20-6.866%2C107.6358,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,review_villa_or_house_unit,"Bisa properti sewa utuh, tapi perlu cek match Google Maps.",cek_manual_atau_batch_test,needs_review,Nama masih abu-abu; perlu audit parent/child sebelum scraping.,,,LODGE-00043,Natural Hill Cisarua,hotel,9.4552,0.4848,0.3333,0.3348,candidate_standalone_or_unclear,Belum ada kandidat parent yang cukup kuat dari data saat ini.
PHREV-20260605-0542,LODGE-01259,Hikari Hill View 7BR Villa with a Private Pool,villa,-6.8657,107.6364,4.08,5,low_review_confidence,low_review_confidence,0.9,False,0,True,check_name_match_first,"Hikari Hill View 7BR Villa with a Private Pool -6.8657,107.6364",https://www.google.com/maps/search/?api=1&query=Hikari%20Hill%20View%207BR%20Villa%20with%20a%20Private%20Pool%20-6.8657%2C107.6364,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,review_villa_or_house_unit,"Bisa properti sewa utuh, tapi perlu cek match Google Maps.",cek_manual_atau_batch_test,needs_review,Nama masih abu-abu; perlu audit parent/child sebelum scraping.,,,LODGE-00043,Natural Hill Cisarua,hotel,9.4845,0.5455,0.25,0.333,candidate_standalone_or_unclear,Belum ada kandidat parent yang cukup kuat dari data saat ini.
PHREV-20260605-0679,LODGE-00645,Puri Sakanti Nature Family Resort - Villa One,villa,-7.12,107.4321,4.8,16,low_review_confidence,low_review_confidence,0.7,False,0,True,check_name_match_first,"Puri Sakanti Nature Family Resort - Villa One -7.12,107.4321",https://www.google.com/maps/search/?api=1&query=Puri%20Sakanti%20Nature%20Family%20Resort%20-%20Villa%20One%20-7.12%2C107.4321,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,review_villa_or_house_unit,"Bisa properti sewa utuh, tapi perlu cek match Google Maps.",cek_manual_atau_batch_test,needs_review,Nama masih abu-abu; perlu audit parent/child sebelum scraping.,,,LODGE-00547,Villa Bima Syandana Resort,villa,6.0904,0.6087,0.1667,0.3322,candidate_standalone_or_unclear,Belum ada kandidat parent yang cukup kuat dari data saat ini.
PHREV-20260605-0424,LODGE-01343,Beverly Hill Mountain View Villa 8BR,villa,-6.8659,107.6349,5,2,low_review_confidence,low_review_confidence,0.85,False,0,True,check_name_match_first,"Beverly Hill Mountain View Villa 8BR -6.8659,107.6349",https://www.google.com/maps/search/?api=1&query=Beverly%20Hill%20Mountain%20View%20Villa%208BR%20-6.8659%2C107.6349,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,review_villa_or_house_unit,"Bisa properti sewa utuh, tapi perlu cek match Google Maps.",cek_manual_atau_batch_test,needs_review,Nama masih abu-abu; perlu audit parent/child sebelum scraping.,,,LODGE-01281,Kirei Mountain View Villa 7 Bedrooms With a Private Swimming Pool,villa,1.8401,0.4583,0.2,0.3262,candidate_standalone_or_unclear,Belum ada kandidat parent yang cukup kuat dari data saat ini.
PHREV-20260605-0458,LODGE-01165,Platinum Yellow Bandung Villa 24 Pax Private Pool - Villa,villa,-6.8578,107.654,4,2,low_review_confidence,low_review_confidence,0.95,False,0,True,check_name_match_first,"Platinum Yellow Bandung Villa 24 Pax Private Pool - Villa -6.8578,107.654",https://www.google.com/maps/search/?api=1&query=Platinum%20Yellow%20Bandung%20Villa%2024%20Pax%20Private%20Pool%20-%20Villa%20-6.8578%2C107.654,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,review_villa_or_house_unit,"Bisa properti sewa utuh, tapi perlu cek match Google Maps.",cek_manual_atau_batch_test,needs_review,Nama masih abu-abu; perlu audit parent/child sebelum scraping.,,,LODGE-01366,Hotel Bandung Permai,hotel,6.6314,0.56,0.1667,0.3103,candidate_standalone_or_unclear,Belum ada kandidat parent yang cukup kuat dari data saat ini.
PHREV-20260605-0744,LODGE-01372,Kirei Villa - Villa Mewah Dago,villa,-6.8674,107.6396,4.3,37,medium_review_confidence,medium_review_confidence,0.85,False,0,True,check_name_match_first,"Kirei Villa - Villa Mewah Dago -6.8674,107.6396",https://www.google.com/maps/search/?api=1&query=Kirei%20Villa%20-%20Villa%20Mewah%20Dago%20-6.8674%2C107.6396,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,review_villa_or_house_unit,"Bisa properti sewa utuh, tapi perlu cek match Google Maps.",cek_manual_atau_batch_test,needs_review,Nama masih abu-abu; perlu audit parent/child sebelum scraping.,,,LODGE-01281,Kirei Mountain View Villa 7 Bedrooms With a Private Swimming Pool,villa,1.5127,0.3125,0.3333,0.3073,candidate_standalone_or_unclear,Belum ada kandidat parent yang cukup kuat dari data saat ini.
PHREV-20260605-1178,LODGE-00166,Mizu Haven KBP- Japandi Villa Style,villa,-6.8458,107.4736,,,missing_review_confidence,missing_rating_or_review,0.8,False,0,True,check_name_match_first,"Mizu Haven KBP- Japandi Villa Style -6.8458,107.4736",https://www.google.com/maps/search/?api=1&query=Mizu%20Haven%20KBP-%20Japandi%20Villa%20Style%20-6.8458%2C107.4736,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,review_villa_or_house_unit,"Bisa properti sewa utuh, tapi perlu cek match Google Maps.",cek_manual_atau_batch_test,needs_review,Nama masih abu-abu; perlu audit parent/child sebelum scraping.,,,LODGE-00301,Liorasuite Japandi house with Jacuzzi in KBP,vacation_rental,3.2919,0.3934,0.2857,0.277,candidate_standalone_or_unclear,Belum ada kandidat parent yang cukup kuat dari data saat ini.
PHREV-20260605-0471,LODGE-01330,Villa DagoResor Kanata 7BR 45peop Private Infinity Pool & Roof Garden,villa,-6.8668,107.6305,4.5,2,low_review_confidence,low_review_confidence,0.9,False,0,True,check_name_match_first,"Villa DagoResor Kanata 7BR 45peop Private Infinity Pool & Roof Garden -6.8668,107.6305",https://www.google.com/maps/search/?api=1&query=Villa%20DagoResor%20Kanata%207BR%2045peop%20Private%20Infinity%20Pool%20%26%20Roof%20Garden%20-6.8668%2C107.6305,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,review_villa_or_house_unit,"Bisa properti sewa utuh, tapi perlu cek match Google Maps.",cek_manual_atau_batch_test,needs_review,Nama masih abu-abu; perlu audit parent/child sebelum scraping.,,,LODGE-01277,Jasmine Cozy Villa 3 Bedrooms With a Private Heated Swimming Pool and a Billiard Table,villa,0.6877,0.2979,0.0833,0.2632,candidate_standalone_or_unclear,Belum ada kandidat parent yang cukup kuat dari data saat ini.
PHREV-20260605-0627,LODGE-01254,Green Forest Plantation View 6BR with Infinity Pool,vacation_rental,-6.8632,107.6515,3.8222,9,low_review_confidence,low_review_confidence,0.9,False,0,True,check_name_match_first,"Green Forest Plantation View 6BR with Infinity Pool -6.8632,107.6515",https://www.google.com/maps/search/?api=1&query=Green%20Forest%20Plantation%20View%206BR%20with%20Infinity%20Pool%20-6.8632%2C107.6515,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,review_other_detail_name,"Kena flag detail-name, tetapi polanya tidak masuk kelompok utama.",cek_manual_ringan,needs_review,Nama masih abu-abu; perlu audit parent/child sebelum scraping.,,,LODGE-00638,Green Hill Park Ciwidey,vacation_rental,41.9429,0.4364,0.1429,0.2464,candidate_standalone_or_unclear,Belum ada kandidat parent yang cukup kuat dari data saat ini.
PHREV-20260605-1078,LODGE-00472,Fanni tour komodo - Double Room,vacation_rental,-7.0909,107.6689,,,missing_review_confidence,missing_rating_or_review,0.85,False,0,True,check_name_match_first,"Fanni tour komodo - Double Room -7.0909,107.6689",https://www.google.com/maps/search/?api=1&query=Fanni%20tour%20komodo%20-%20Double%20Room%20-7.0909%2C107.6689,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,review_other_detail_name,"Kena flag detail-name, tetapi polanya tidak masuk kelompok utama.",cek_manual_ringan,needs_review,Nama masih abu-abu; perlu audit parent/child sebelum scraping.,,,,,,,0.0,0.0,0.0,candidate_standalone_or_unclear,Belum ada kandidat parent yang cukup kuat dari data saat ini.
PHREV-20260605-0608,LODGE-00965,No303 - Economy Double Room,vacation_rental,-6.9286,107.6379,4.75,8,low_review_confidence,low_review_confidence,1.0,False,0,True,check_name_match_first,"No303 - Economy Double Room -6.9286,107.6379",https://www.google.com/maps/search/?api=1&query=No303%20-%20Economy%20Double%20Room%20-6.9286%2C107.6379,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,review_other_detail_name,"Kena flag detail-name, tetapi polanya tidak masuk kelompok utama.",cek_manual_ringan,needs_review,Nama masih abu-abu; perlu audit parent/child sebelum scraping.,,,,,,,0.0,0.0,0.0,candidate_standalone_or_unclear,Belum ada kandidat parent yang cukup kuat dari data saat ini.
PHREV-20260605-1156,LODGE-00363,Lioravilla15 - Villa,villa,-6.8744,107.472,,,missing_review_confidence,missing_rating_or_review,0.6,False,0,True,check_name_match_first,"Lioravilla15 - Villa -6.8744,107.472",https://www.google.com/maps/search/?api=1&query=Lioravilla15%20-%20Villa%20-6.8744%2C107.472,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,review_villa_or_house_unit,"Bisa properti sewa utuh, tapi perlu cek match Google Maps.",cek_manual_atau_batch_test,needs_review,Nama masih abu-abu; perlu audit parent/child sebelum scraping.,,,,,,,0.0,0.0,0.0,candidate_standalone_or_unclear,Belum ada kandidat parent yang cukup kuat dari data saat ini.
PHREV-20260605-0488,LODGE-00962,Moment Villa - Deluxe Villa,villa,-6.8435,107.6386,4.5,3,low_review_confidence,low_review_confidence,1.0,False,0,True,check_name_match_first,"Moment Villa - Deluxe Villa -6.8435,107.6386",https://www.google.com/maps/search/?api=1&query=Moment%20Villa%20-%20Deluxe%20Villa%20-6.8435%2C107.6386,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,review_villa_or_house_unit,"Bisa properti sewa utuh, tapi perlu cek match Google Maps.",cek_manual_atau_batch_test,needs_review,Nama masih abu-abu; perlu audit parent/child sebelum scraping.,,,,,,,0.0,0.0,0.0,candidate_standalone_or_unclear,Belum ada kandidat parent yang cukup kuat dari data saat ini.
PHREV-20260605-0490,LODGE-01152,Moment Villa - Villa with Private Pool,villa,-6.8435,107.6386,4.5,3,low_review_confidence,low_review_confidence,0.95,False,0,True,check_name_match_first,"Moment Villa - Villa with Private Pool -6.8435,107.6386",https://www.google.com/maps/search/?api=1&query=Moment%20Villa%20-%20Villa%20with%20Private%20Pool%20-6.8435%2C107.6386,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,review_villa_or_house_unit,"Bisa properti sewa utuh, tapi perlu cek match Google Maps.",cek_manual_atau_batch_test,needs_review,Nama masih abu-abu; perlu audit parent/child sebelum scraping.,,,,,,,0.0,0.0,0.0,candidate_standalone_or_unclear,Belum ada kandidat parent yang cukup kuat dari data saat ini.
PHREV-20260605-0493,LODGE-01167,Prananto's Villa - Villa,villa,-6.825,107.644,3.65,3,low_review_confidence,low_review_confidence,0.95,False,0,True,check_name_match_first,"Prananto's Villa - Villa -6.825,107.644",https://www.google.com/maps/search/?api=1&query=Prananto%27s%20Villa%20-%20Villa%20-6.825%2C107.644,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,review_villa_or_house_unit,"Bisa properti sewa utuh, tapi perlu cek match Google Maps.",cek_manual_atau_batch_test,needs_review,Nama masih abu-abu; perlu audit parent/child sebelum scraping.,,,,,,,0.0,0.0,0.0,candidate_standalone_or_unclear,Belum ada kandidat parent yang cukup kuat dari data saat ini.
PHREV-20260605-1416,LODGE-00850,Villa DENDON - Villa,villa,-6.7127,107.5321,,,missing_review_confidence,missing_rating_or_review,0.6,False,0,True,check_name_match_first,"Villa DENDON - Villa -6.7127,107.5321",https://www.google.com/maps/search/?api=1&query=Villa%20DENDON%20-%20Villa%20-6.7127%2C107.5321,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,review_villa_or_house_unit,"Bisa properti sewa utuh, tapi perlu cek match Google Maps.",cek_manual_atau_batch_test,needs_review,Nama masih abu-abu; perlu audit parent/child sebelum scraping.,,,,,,,0.0,0.0,0.0,candidate_standalone_or_unclear,Belum ada kandidat parent yang cukup kuat dari data saat ini.
PHREV-20260605-1437,LODGE-00386,Villa Madasaeda by GroRental - Villa,villa,-6.8253,107.5414,,,missing_review_confidence,missing_rating_or_review,0.6,False,0,True,check_name_match_first,"Villa Madasaeda by GroRental - Villa -6.8253,107.5414",https://www.google.com/maps/search/?api=1&query=Villa%20Madasaeda%20by%20GroRental%20-%20Villa%20-6.8253%2C107.5414,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,review_villa_or_house_unit,"Bisa properti sewa utuh, tapi perlu cek match Google Maps.",cek_manual_atau_batch_test,needs_review,Nama masih abu-abu; perlu audit parent/child sebelum scraping.,,,,,,,0.0,0.0,0.0,candidate_standalone_or_unclear,Belum ada kandidat parent yang cukup kuat dari data saat ini.
PHREV-20260605-0409,LODGE-00249,Villa Tropica - 4BDR House near Whoosh by Casa99 KBP,villa,-6.8745,107.473,5,1,low_review_confidence,low_review_confidence,0.7,False,0,True,check_name_match_first,"Villa Tropica - 4BDR House near Whoosh by Casa99 KBP -6.8745,107.473",https://www.google.com/maps/search/?api=1&query=Villa%20Tropica%20-%204BDR%20House%20near%20Whoosh%20by%20Casa99%20KBP%20-6.8745%2C107.473,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,review_villa_or_house_unit,"Bisa properti sewa utuh, tapi perlu cek match Google Maps.",cek_manual_atau_batch_test,needs_review,Nama masih abu-abu; perlu audit parent/child sebelum scraping.,,,,,,,0.0,0.0,0.0,candidate_standalone_or_unclear,Belum ada kandidat parent yang cukup kuat dari data saat ini.
PHREV-20260605-0539,LODGE-00031,Clamitan House - Villa,villa,-6.8495,107.4728,4.4,5,low_review_confidence,low_review_confidence,1.0,False,0,True,check_name_match_first,"Clamitan House - Villa -6.8495,107.4728",https://www.google.com/maps/search/?api=1&query=Clamitan%20House%20-%20Villa%20-6.8495%2C107.4728,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,review_villa_or_house_unit,"Bisa properti sewa utuh, tapi perlu cek match Google Maps.",cek_manual_atau_batch_test,needs_review,Nama masih abu-abu; perlu audit parent/child sebelum scraping.,,,LODGE-00154,Clamitan Villas 2,villa,0.04,0.64,0.5,0.663,needs_manual_check,"Ada kandidat mirip, tetapi bukti belum cukup kuat."
PHREV-20260605-0640,LODGE-01378,Mentari Hill View Villa 8 Bedrooms With a Private Heated Swimming Pool and a Movie Room and a Billiard Table - Villa with Private Pool,villa,-6.8662,107.6356,4.6364,11,low_review_confidence,low_review_confidence,0.85,False,0,True,check_name_match_first,"Mentari Hill View Villa 8 Bedrooms With a Private Heated Swimming Pool and a Movie Room and a Billiard Table - Villa with Private Pool -6.8662,107.6356",https://www.google.com/maps/search/?api=1&query=Mentari%20Hill%20View%20Villa%208%20Bedrooms%20With%20a%20Private%20Heated%20Swimming%20Pool%20and%20a%20Movie%20Room%20and%20a%20Billiard%20Table%20-%20Villa%20with%20Private%20Pool%20-6.8662%2C107.6356,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,review_villa_or_house_unit,"Bisa properti sewa utuh, tapi perlu cek match Google Maps.",cek_manual_atau_batch_test,needs_review,Nama masih abu-abu; perlu audit parent/child sebelum scraping.,,,LODGE-01277,Jasmine Cozy Villa 3 Bedrooms With a Private Heated Swimming Pool and a Billiard Table,villa,0.1804,0.7288,0.5,0.653,needs_manual_check,"Ada kandidat mirip, tetapi bukti belum cukup kuat."
